File,Start Line,End Line,Api,Type,Tips
pyabsa\core\apc\classic\__glove__\models\ian.py,19,19,torch.float,SUPPORTED,"""torch.float"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ian.py,24,24,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ian.py,28,28,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ian.py,29,29,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ian.py,36,36,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ian.py,36,36,torch.float,SUPPORTED,"""torch.float"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ian.py,37,37,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ian.py,38,38,torch.div,SUPPORTED,"The corresponding api of ""torch.div"" is ""mindspore.ops.Div"", will be converted to ""x2ms_adapter.div"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ian.py,41,41,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ian.py,42,42,torch.div,SUPPORTED,"The corresponding api of ""torch.div"" is ""mindspore.ops.Div"", will be converted to ""x2ms_adapter.div"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ian.py,49,49,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\lstm.py,12,12,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\lstm.py,17,17,torch.nn.Embedding.from_pretrained,SUPPORTED,"""torch.nn.Embedding.from_pretrained"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_nn.Embedding.from_pretrained"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\lstm.py,17,17,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\lstm.py,17,17,torch.float,SUPPORTED,"""torch.float"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\lstm.py,19,19,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\lstm.py,24,24,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\memnet.py,13,13,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\memnet.py,27,27,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\memnet.py,34,34,torch.nn.Embedding.from_pretrained,SUPPORTED,"""torch.nn.Embedding.from_pretrained"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_nn.Embedding.from_pretrained"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\memnet.py,34,34,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\memnet.py,34,34,torch.float,SUPPORTED,"""torch.float"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\memnet.py,37,37,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\memnet.py,38,38,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\memnet.py,42,42,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\memnet.py,43,43,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\memnet.py,44,44,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\memnet.py,44,44,torch.float,SUPPORTED,"""torch.float"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\memnet.py,50,50,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\memnet.py,51,51,torch.div,SUPPORTED,"The corresponding api of ""torch.div"" is ""mindspore.ops.Div"", will be converted to ""x2ms_adapter.div"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,13,13,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,40,40,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,44,44,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,48,48,torch.nn.Parameter,SUPPORTED,"The corresponding api of ""torch.nn.Parameter"" is ""mindspore.Parameter"", will be converted to ""mindspore.Parameter"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,48,48,torch.Tensor,SUPPORTED,"The corresponding api of ""torch.Tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.Tensor"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,53,53,torch.zeros,SUPPORTED,"The corresponding api of ""torch.zeros"" is ""mindspore.ops.Zeros"", will be converted to ""x2ms_adapter.zeros"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,58,58,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,63,63,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,69,69,torch.nn.Embedding.from_pretrained,SUPPORTED,"""torch.nn.Embedding.from_pretrained"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_nn.Embedding.from_pretrained"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,69,69,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,69,69,torch.float,SUPPORTED,"""torch.float"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,73,73,torch.nn.Parameter,SUPPORTED,"The corresponding api of ""torch.nn.Parameter"" is ""mindspore.Parameter"", will be converted to ""mindspore.Parameter"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,73,73,torch.Tensor,SUPPORTED,"The corresponding api of ""torch.Tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.Tensor"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,74,74,torch.nn.Parameter,SUPPORTED,"The corresponding api of ""torch.nn.Parameter"" is ""mindspore.Parameter"", will be converted to ""mindspore.Parameter"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,74,74,torch.Tensor,SUPPORTED,"The corresponding api of ""torch.Tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.Tensor"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,76,76,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,83,83,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,84,84,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,85,85,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,86,86,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,93,93,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,94,94,torch.div,SUPPORTED,"The corresponding api of ""torch.div"" is ""mindspore.ops.Div"", will be converted to ""x2ms_adapter.div"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,97,97,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,98,98,torch.div,SUPPORTED,"The corresponding api of ""torch.div"" is ""mindspore.ops.Div"", will be converted to ""x2ms_adapter.div"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,102,102,torch.matmul,SUPPORTED,"The corresponding api of ""torch.matmul"" is ""mindspore.nn.MatMul"", will be converted to ""x2ms_adapter.matmul"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,103,103,torch.nn.functional.softmax,SUPPORTED,"The corresponding api of ""torch.nn.functional.softmax"" is ""mindspore.ops.Softmax"", will be converted to ""x2ms_adapter.nn_functional.softmax"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,104,104,torch.matmul,SUPPORTED,"The corresponding api of ""torch.matmul"" is ""mindspore.nn.MatMul"", will be converted to ""x2ms_adapter.matmul"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,104,104,torch.nn.functional.softmax,SUPPORTED,"The corresponding api of ""torch.nn.functional.softmax"" is ""mindspore.ops.Softmax"", will be converted to ""x2ms_adapter.nn_functional.softmax"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,108,108,torch.nn.functional.softmax,SUPPORTED,"The corresponding api of ""torch.nn.functional.softmax"" is ""mindspore.ops.Softmax"", will be converted to ""x2ms_adapter.nn_functional.softmax"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,109,109,torch.matmul,SUPPORTED,"The corresponding api of ""torch.matmul"" is ""mindspore.nn.MatMul"", will be converted to ""x2ms_adapter.matmul"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,110,110,torch.nn.functional.softmax,SUPPORTED,"The corresponding api of ""torch.nn.functional.softmax"" is ""mindspore.ops.Softmax"", will be converted to ""x2ms_adapter.nn_functional.softmax"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,111,111,torch.matmul,SUPPORTED,"The corresponding api of ""torch.matmul"" is ""mindspore.nn.MatMul"", will be converted to ""x2ms_adapter.matmul"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\mgan.py,113,113,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ram.py,13,13,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ram.py,37,37,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ram.py,38,38,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ram.py,40,40,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ram.py,46,46,torch.nn.Embedding.from_pretrained,SUPPORTED,"""torch.nn.Embedding.from_pretrained"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_nn.Embedding.from_pretrained"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ram.py,46,46,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ram.py,46,46,torch.float,SUPPORTED,"""torch.float"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ram.py,49,49,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ram.py,51,51,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ram.py,55,55,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ram.py,56,56,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ram.py,57,57,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ram.py,65,65,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ram.py,66,66,torch.div,SUPPORTED,"The corresponding api of ""torch.div"" is ""mindspore.ops.Div"", will be converted to ""x2ms_adapter.div"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ram.py,67,67,torch.zeros_like,SUPPORTED,"The corresponding api of ""torch.zeros_like"" is ""mindspore.ops.ZerosLike"", will be converted to ""x2ms_adapter.zeros_like"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ram.py,72,72,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ram.py,73,73,torch.zeros,SUPPORTED,"The corresponding api of ""torch.zeros"" is ""mindspore.ops.Zeros"", will be converted to ""x2ms_adapter.zeros"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ram.py,75,75,torch.zeros,SUPPORTED,"The corresponding api of ""torch.zeros"" is ""mindspore.ops.Zeros"", will be converted to ""x2ms_adapter.zeros"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ram.py,78,78,torch.nn.functional.softmax,SUPPORTED,"The corresponding api of ""torch.nn.functional.softmax"" is ""mindspore.ops.Softmax"", will be converted to ""x2ms_adapter.nn_functional.softmax"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\ram.py,79,79,torch.bmm,SUPPORTED,"The corresponding api of ""torch.bmm"" is ""mindspore.ops.BatchMatMul"", will be converted to ""x2ms_adapter.bmm"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\tc_lstm.py,12,12,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\tc_lstm.py,17,17,torch.nn.Embedding.from_pretrained,SUPPORTED,"""torch.nn.Embedding.from_pretrained"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_nn.Embedding.from_pretrained"" by x2mindspore."
pyabsa\core\apc\classic\__glove__\models\tc_lstm.py,17,17,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
